con_id,month,year,unitsconsumed,assessment,totalcollection,category,billdate
12420095405,12,2018,37,161,161,DS1,12/1/2018
10150016946,1,2018,55,232,232,DS1,1/1/2018
10150016946,2,2018,42,164,0,DS1,2/1/2018
10150016946,3,2018,45,181,0,DS1,3/1/2018
10150016946,4,2018,45,201,201,DS1,4/1/2018
10150016946,5,2018,NA,NA,NA,DS1,5/1/2018
10150016946,6,2018,67,269,260,DS1,6/1/2018
10150016946,7,2018,55,221,0,DS1,7/1/2018
10150016946,8,2018,52,214,0,DS1,8/1/2018
10150016946,9,2018,NA,NA,NA,DS1,9/1/2018
10150016946,10,2018,86,357,357,DS1,10/1/2018
10150016946,11,2018,NA,NA,NA,DS1,11/1/2018
10150016946,12,2018,NA,NA,NA,DS1,12/1/2018
10150020337,1,2018,18,100,100,DS1,1/1/2018
10150020337,2,2018,35,92,0,DS1,2/1/2018
10150020337,3,2018,24,116,116,DS1,3/1/2018
10150020337,4,2018,NA,NA,NA,DS1,4/1/2018
10150020337,5,2018,46,206,0,DS1,5/1/2018
10150020337,6,2018,33,168,0,DS1,6/1/2018
10150020337,7,2018,70,172,0,DS1,7/1/2018
10150020337,8,2018,NA,NA,NA,DS1,8/1/2018
10150020337,9,2018,42,218,218,DS1,9/1/2018
10150020337,10,2018,NA,NA,NA,DS1,10/1/2018
10150020337,11,2018,55,283,0,DS1,11/1/2018
10150020337,12,2018,NA,NA,NA,DS1,12/1/2018
10150022067,1,2018,25,170,0,DS1,1/1/2018
10150022067,2,2018,119,280,0,DS1,2/1/2018
10150022067,3,2018,26,150,0,DS1,3/1/2018
10150022067,4,2018,8,153,0,DS1,4/1/2018
10150022067,5,2018,16,165,0,DS1,5/1/2018
10150022067,6,2018,NA,NA,NA,DS1,6/1/2018
10150022067,7,2018,34,231,0,DS1,7/1/2018
10150022067,8,2018,19,140,0,DS1,8/1/2018
10150022067,9,2018,20,195,0,DS1,9/1/2018
10150022067,10,2018,27,162,0,DS1,10/1/2018
10150022067,11,2018,20,197,0,DS1,11/1/2018
10150022067,12,2018,24,162,0,DS1,12/1/2018
10150022783,1,2018,18,98,0,DS1,1/1/2018
10150022783,2,2018,59,162,0,DS1,2/1/2018
10150022783,3,2018,3,52,0,DS1,3/1/2018
10150022783,4,2018,NA,NA,NA,DS1,4/1/2018
10150022783,5,2018,50,228,0,DS1,5/1/2018
10150022783,6,2018,NA,NA,NA,DS1,6/1/2018
10150022783,7,2018,21,184,0,DS1,7/1/2018
10150022783,8,2018,NA,NA,NA,DS1,8/1/2018
10150022783,9,2018,39,217,0,DS1,9/1/2018
10150022783,10,2018,12,136,136,DS1,10/1/2018
10150022783,11,2018,8,73,0,DS1,11/1/2018
10150022783,12,2018,28,125,125,DS1,12/1/2018
12720011393,1,2018,60,219,0,DS1,1/1/2018
12720011393,2,2018,37,136,0,DS1,2/1/2018
12720011393,3,2018,88,324,0,DS1,3/1/2018
12720011393,4,2018,25,112,0,DS1,4/1/2018
12720011393,5,2018,76,281,0,DS1,5/1/2018
12720011393,6,2018,80,295,0,DS1,6/1/2018
12720011393,7,2018,44,177,0,DS1,7/1/2018
12720011393,8,2018,NA,NA,NA,DS1,8/1/2018
12720011393,9,2018,NA,NA,NA,DS1,9/1/2018
12720011393,10,2018,194,776,0,DS1,10/1/2018
12720011393,11,2018,NA,NA,NA,DS1,11/1/2018
12720011393,12,2018,119,483,0,DS1,12/1/2018
12720031859,1,2018,80,422,0,DS1,1/1/2018
12720031859,2,2018,80,364,0,DS1,2/1/2018
12720031859,3,2018,80,369,0,DS1,3/1/2018
12720031859,4,2018,80,449,0,DS1,4/1/2018
12720031859,5,2018,105,378,0,DS1,5/1/2018
12720031859,6,2018,105,467,0,DS1,6/1/2018
12720031859,7,2018,NA,NA,NA,DS1,7/1/2018
12720031859,8,2018,NA,NA,NA,DS1,8/1/2018
12720031859,9,2018,NA,NA,NA,DS1,9/1/2018
12720031859,10,2018,210,791,0,DS1,10/1/2018
12720031859,11,2018,105,511,0,DS1,11/1/2018
12720031859,12,2018,105,409,0,DS1,12/1/2018
12720035517,1,2018,80,423,0,DS1,1/1/2018
12720035517,2,2018,80,365,0,DS1,2/1/2018
12720035517,3,2018,80,369,0,DS1,3/1/2018
12720035517,4,2018,NA,NA,NA,DS1,4/1/2018
12720035517,5,2018,210,747,0,DS1,5/1/2018
12720035517,6,2018,105,383,0,DS1,6/1/2018
12720035517,7,2018,105,477,0,DS1,7/1/2018
12720035517,8,2018,NA,NA,NA,DS1,8/1/2018
12720035517,9,2018,105,495,0,DS1,9/1/2018
12720035517,10,2018,105,401,0,DS1,10/1/2018
12720035517,11,2018,105,512,0,DS1,11/1/2018
12720035517,12,2018,105,409,0,DS1,12/1/2018
12720056897,1,2018,59,256,0,DS1,1/1/2018
12720056897,2,2018,36,174,0,DS1,2/1/2018
12720056897,3,2018,NA,NA,NA,DS1,3/1/2018
12720056897,4,2018,NA,NA,NA,DS1,4/1/2018
12720056897,5,2018,205,915,0,DS1,5/1/2018
12720056897,6,2018,50,244,0,DS1,6/1/2018
12720056897,7,2018,67,367,0,DS1,7/1/2018
12720056897,8,2018,NA,NA,NA,DS1,8/1/2018
12720056897,9,2018,NA,NA,NA,DS1,9/1/2018
12720056897,10,2018,NA,NA,NA,DS1,10/1/2018
12720056897,11,2018,NA,NA,NA,DS1,11/1/2018
12720056897,12,2018,NA,NA,NA,DS1,12/1/2018
12720097211,1,2018,80,313,0,DS1,1/1/2018
12720097211,2,2018,80,310,0,DS1,2/1/2018
12720097211,3,2018,80,298,298,DS1,3/1/2018
12720097211,4,2018,105,302,0,DS1,4/1/2018
12720097211,5,2018,105,298,298,DS1,5/1/2018
12720097211,6,2018,105,302,0,DS1,6/1/2018
12720097211,7,2018,105,315,0,DS1,7/1/2018
12720097211,8,2018,NA,NA,NA,DS1,8/1/2018
12720097211,9,2018,NA,NA,NA,DS1,9/1/2018
12720097211,10,2018,210,649,0,DS1,10/1/2018
12720097211,11,2018,105,324,0,DS1,11/1/2018
12720097211,12,2018,105,329,0,DS1,12/1/2018
10140004013,1,2018,32,140,140,DS1,1/1/2018
10140004013,2,2018,NA,NA,NA,DS1,2/1/2018
10140004013,3,2018,34,146,0,DS1,3/1/2018
10140004013,4,2018,46,212,0,DS1,4/1/2018
10140004013,5,2018,NA,NA,NA,DS1,5/1/2018
10140004013,6,2018,35,185,0,DS1,6/1/2018
10140004013,7,2018,NA,NA,NA,DS1,7/1/2018
10140004013,8,2018,34,188,0,DS1,8/1/2018
10140004013,9,2018,NA,NA,NA,DS1,9/1/2018
10140004013,10,2018,38,211,0,DS1,10/1/2018
10140004013,11,2018,22,122,0,DS1,11/1/2018
10140004013,12,2018,29,173,0,DS1,12/1/2018
10140006618,1,2018,10,175,0,DS1,1/1/2018
10140006618,2,2018,180,588,0,DS1,2/1/2018
10140006618,3,2018,84,416,0,DS1,3/1/2018
10140006618,4,2018,6,124,0,DS1,4/1/2018
10140006618,5,2018,118,485,0,DS1,5/1/2018
10140006618,6,2018,41,235,0,DS1,6/1/2018
10140006618,7,2018,NA,NA,NA,DS1,7/1/2018
10140006618,8,2018,58,374,0,DS1,8/1/2018
10140006618,9,2018,63,315,0,DS1,9/1/2018
10140006618,10,2018,78,455,0,DS1,10/1/2018
10140006618,11,2018,51,280,0,DS1,11/1/2018
10140006618,12,2018,10,253,0,DS1,12/1/2018
10140006965,1,2018,80,352,0,DS1,1/1/2018
10140006965,2,2018,80,361,0,DS1,2/1/2018
10140006965,3,2018,80,370,0,DS1,3/1/2018
10140006965,4,2018,NA,NA,NA,DS1,4/1/2018
10140006965,5,2018,210,717,0,DS1,5/1/2018
10140006965,6,2018,NA,NA,NA,DS1,6/1/2018
10140006965,7,2018,NA,NA,NA,DS1,7/1/2018
10140006965,8,2018,105,399,0,DS1,8/1/2018
10140006965,9,2018,105,408,0,DS1,9/1/2018
10140006965,10,2018,NA,NA,NA,DS1,10/1/2018
10140006965,11,2018,210,714,0,DS1,11/1/2018
10140006965,12,2018,105,380,0,DS1,12/1/2018
12430007883,1,2018,54,208,205,DS1,1/1/2018
12430007883,2,2018,43,169,0,DS1,2/1/2018
12430007883,3,2018,44,165,165,DS1,3/1/2018
12430007883,4,2018,NA,NA,NA,DS1,4/1/2018
12430007883,5,2018,140,530,522,DS1,5/1/2018
12430007883,6,2018,74,277,0,DS1,6/1/2018
12430007883,7,2018,69,259,0,DS1,7/1/2018
12430007883,8,2018,89,330,330,DS1,8/1/2018
12430007883,9,2018,137,490,483,DS1,9/1/2018
12430007883,10,2018,114,408,402,DS1,10/1/2018
12430007883,11,2018,128,459,452,DS1,11/1/2018
12430007883,12,2018,265,497,0,DS1,12/1/2018
12430029552,1,2018,62,234,230,DS1,1/1/2018
12430029552,2,2018,53,200,200,DS1,2/1/2018
12430029552,3,2018,46,173,168,DS1,3/1/2018
12430029552,4,2018,60,244,239,DS1,4/1/2018
12430029552,5,2018,50,193,190,DS1,5/1/2018
12430029552,6,2018,62,238,0,DS1,6/1/2018
12430029552,7,2018,57,226,0,DS1,7/1/2018
12430029552,8,2018,50,198,0,DS1,8/1/2018
12430029552,9,2018,NA,NA,NA,DS1,9/1/2018
12430029552,10,2018,NA,NA,NA,DS1,10/1/2018
12430029552,11,2018,NA,NA,NA,DS1,11/1/2018
12430029552,12,2018,NA,NA,NA,DS1,12/1/2018
12430032808,1,2018,52,148,0,DS1,1/1/2018
12430032808,2,2018,53,201,201,DS1,2/1/2018
12430032808,3,2018,33,138,136,DS1,3/1/2018
12430032808,4,2018,174,523,514,DS1,4/1/2018
12430032808,5,2018,34,155,0,DS1,5/1/2018
12430032808,6,2018,33,141,141,DS1,6/1/2018
12430032808,7,2018,14,80,0,DS1,7/1/2018
12430032808,8,2018,11,84,84,DS1,8/1/2018
12430032808,9,2018,22,109,0,DS1,9/1/2018
12430032808,10,2018,21,106,0,DS1,10/1/2018
12430032808,11,2018,30,153,0,DS1,11/1/2018
12430032808,12,2018,22,112,0,DS1,12/1/2018
12430036501,1,2018,64,242,0,DS1,1/1/2018
12430036501,2,2018,39,159,0,DS1,2/1/2018
12430036501,3,2018,57,216,0,DS1,3/1/2018
12430036501,4,2018,119,467,0,DS1,4/1/2018
12430036501,5,2018,136,487,487,DS1,5/1/2018
12430036501,6,2018,168,600,0,DS1,6/1/2018
12430036501,7,2018,209,755,0,DS1,7/1/2018
12430036501,8,2018,135,503,0,DS1,8/1/2018
12430036501,9,2018,203,780,780,DS1,9/1/2018
12430036501,10,2018,133,476,461,DS1,10/1/2018
12430036501,11,2018,96,353,344,DS1,11/1/2018
12430036501,12,2018,62,235,0,DS1,12/1/2018
12430000145,1,2018,38,213,0,DS1,1/1/2018
12430000145,2,2018,36,208,0,DS1,2/1/2018
12430000145,3,2018,41,300,0,DS1,3/1/2018
12430000145,4,2018,48,352,0,DS1,4/1/2018
12430000145,5,2018,34,292,0,DS1,5/1/2018
12430000145,6,2018,50,353,0,DS1,6/1/2018
12430000145,7,2018,36,307,0,DS1,7/1/2018
12430000145,8,2018,42,249,0,DS1,8/1/2018
12430000145,9,2018,NA,NA,NA,DS1,9/1/2018
12430000145,10,2018,63,440,0,DS1,10/1/2018
12430000145,11,2018,14,171,0,DS1,11/1/2018
12430000145,12,2018,13,165,0,DS1,12/1/2018
12430031887,1,2018,80,306,306,DS1,1/1/2018
12430031887,2,2018,80,298,298,DS1,2/1/2018
12430031887,3,2018,80,298,290,DS1,3/1/2018
12430031887,4,2018,80,298,0,DS1,4/1/2018
12430031887,5,2018,105,298,298,DS1,5/1/2018
12430031887,6,2018,105,302,0,DS1,6/1/2018
12430031887,7,2018,105,315,0,DS1,7/1/2018
12430031887,8,2018,105,298,298,DS1,8/1/2018
12430031887,9,2018,NA,NA,NA,DS1,9/1/2018
12430031887,10,2018,210,604,0,DS1,10/1/2018
12430031887,11,2018,105,324,0,DS1,11/1/2018
12430031887,12,2018,105,315,315,DS1,12/1/2018
12720009911,1,2018,161,183,0,DS1,1/1/2018
12720009911,2,2018,52,215,0,DS1,2/1/2018
12720009911,3,2018,89,164,164,DS1,3/1/2018
12720009911,4,2018,58,229,0,DS1,4/1/2018
12720009911,5,2018,90,348,0,DS1,5/1/2018
12720009911,6,2018,59,230,0,DS1,6/1/2018
12720009911,7,2018,201,729,0,DS1,7/1/2018
12720009911,8,2018,NA,NA,NA,DS1,8/1/2018
12720009911,9,2018,46,247,0,DS1,9/1/2018
12720009911,10,2018,104,434,0,DS1,10/1/2018
12720009911,11,2018,NA,NA,NA,DS1,11/1/2018
12720009911,12,2018,333,896,0,DS1,12/1/2018
12720076575,1,2018,80,360,0,DS1,1/1/2018
12720076575,2,2018,80,432,0,DS1,2/1/2018
12720076575,3,2018,80,441,0,DS1,3/1/2018
12720076575,4,2018,105,374,0,DS1,4/1/2018
12720076575,5,2018,105,378,0,DS1,5/1/2018
12720076575,6,2018,105,383,0,DS1,6/1/2018
12720076575,7,2018,105,477,0,DS1,7/1/2018
12720076575,8,2018,NA,NA,NA,DS1,8/1/2018
12720076575,9,2018,105,495,0,DS1,9/1/2018
12720076575,10,2018,105,401,0,DS1,10/1/2018
12720076575,11,2018,105,512,0,DS1,11/1/2018
12720076575,12,2018,105,409,0,DS1,12/1/2018
12720079277,1,2018,80,302,302,DS1,1/1/2018
12720079277,2,2018,80,298,291,DS1,2/1/2018
12720079277,3,2018,80,298,293,DS1,3/1/2018
12720079277,4,2018,NA,NA,NA,DS1,4/1/2018
12720079277,5,2018,210,595,590,DS1,5/1/2018
12720079277,6,2018,105,298,290,DS1,6/1/2018
12720079277,7,2018,105,298,0,DS1,7/1/2018
12720079277,8,2018,NA,NA,NA,DS1,8/1/2018
12720079277,9,2018,105,298,293,DS1,9/1/2018
12720079277,10,2018,105,298,293,DS1,10/1/2018
12720079277,11,2018,105,298,293,DS1,11/1/2018
12720079277,12,2018,105,298,293,DS1,12/1/2018
12720083494,1,2018,80,360,0,DS1,1/1/2018
12720083494,2,2018,80,365,0,DS1,2/1/2018
12720083494,3,2018,80,369,0,DS1,3/1/2018
12720083494,4,2018,105,450,0,DS1,4/1/2018
12720083494,5,2018,105,459,0,DS1,5/1/2018
12720083494,6,2018,105,383,0,DS1,6/1/2018
12720083494,7,2018,105,387,0,DS1,7/1/2018
12720083494,8,2018,NA,NA,NA,DS1,8/1/2018
12720083494,9,2018,105,495,0,DS1,9/1/2018
12720083494,10,2018,105,401,0,DS1,10/1/2018
12720083494,11,2018,105,512,0,DS1,11/1/2018
12720083494,12,2018,105,409,0,DS1,12/1/2018
12720091716,1,2018,160,770,0,DS1,1/1/2018
12720091716,2,2018,NA,NA,NA,DS1,2/1/2018
12720091716,3,2018,160,730,0,DS1,3/1/2018
12720091716,4,2018,NA,NA,NA,DS1,4/1/2018
12720091716,5,2018,210,747,0,DS1,5/1/2018
12720091716,6,2018,105,383,0,DS1,6/1/2018
12720091716,7,2018,105,387,0,DS1,7/1/2018
12720091716,8,2018,NA,NA,NA,DS1,8/1/2018
12720091716,9,2018,NA,NA,NA,DS1,9/1/2018
12720091716,10,2018,210,792,0,DS1,10/1/2018
12720091716,11,2018,105,405,0,DS1,11/1/2018
12720091716,12,2018,105,409,0,DS1,12/1/2018
10150028575,1,2018,85,369,369,DS1,1/1/2018
10150028575,2,2018,NA,NA,NA,DS1,2/1/2018
10150028575,3,2018,42,220,217,DS1,3/1/2018
10150028575,4,2018,NA,NA,NA,DS1,4/1/2018
10150028575,5,2018,NA,NA,NA,DS1,5/1/2018
10150028575,6,2018,NA,NA,NA,DS1,6/1/2018
10150028575,7,2018,179,706,696,DS1,7/1/2018
10150028575,8,2018,NA,NA,NA,DS1,8/1/2018
10150028575,9,2018,209,769,0,DS1,9/1/2018
10150028575,10,2018,137,501,0,DS1,10/1/2018
10150028575,11,2018,NA,NA,NA,DS1,11/1/2018
10150028575,12,2018,311,1147,1147,DS1,12/1/2018
10150029859,1,2018,24,197,197,DS1,1/1/2018
10150029859,2,2018,NA,NA,NA,DS1,2/1/2018
10150029859,3,2018,31,173,170,DS1,3/1/2018
10150029859,4,2018,NA,NA,NA,DS1,4/1/2018
10150029859,5,2018,NA,NA,NA,DS1,5/1/2018
10150029859,6,2018,NA,NA,NA,DS1,6/1/2018
10150029859,7,2018,160,646,636,DS1,7/1/2018
10150029859,8,2018,NA,NA,NA,DS1,8/1/2018
10150029859,9,2018,112,462,455,DS1,9/1/2018
10150029859,10,2018,1,50,48,DS1,10/1/2018
10150029859,11,2018,NA,NA,NA,DS1,11/1/2018
10150029859,12,2018,60,232,229,DS1,12/1/2018
12420013272,1,2018,46,186,0,DS1,1/1/2018
12420013272,2,2018,34,136,136,DS1,2/1/2018
12420013272,3,2018,41,165,0,DS1,3/1/2018
12420013272,4,2018,80,320,320,DS1,4/1/2018
12420013272,5,2018,63,236,0,DS1,5/1/2018
12420013272,6,2018,91,334,0,DS1,6/1/2018
12420013272,7,2018,53,210,210,DS1,7/1/2018
12420013272,8,2018,NA,NA,NA,DS1,8/1/2018
12420013272,9,2018,62,237,0,DS1,9/1/2018
12420013272,10,2018,52,203,203,DS1,10/1/2018
12420013272,11,2018,26,120,120,DS1,11/1/2018
12420013272,12,2018,13,84,81,DS1,12/1/2018
12420018241,1,2018,28,176,0,DS1,1/1/2018
12420018241,2,2018,NA,NA,NA,DS1,2/1/2018
12420018241,3,2018,59,380,0,DS1,3/1/2018
12420018241,4,2018,27,172,0,DS1,4/1/2018
12420018241,5,2018,29,177,0,DS1,5/1/2018
12420018241,6,2018,25,161,0,DS1,6/1/2018
12420018241,7,2018,33,246,0,DS1,7/1/2018
12420018241,8,2018,NA,NA,NA,DS1,8/1/2018
12420018241,9,2018,32,250,0,DS1,9/1/2018
12420018241,10,2018,32,255,0,DS1,10/1/2018
12420018241,11,2018,35,272,0,DS1,11/1/2018
12420018241,12,2018,27,181,0,DS1,12/1/2018
12420090301,1,2018,10,49,0,DS1,1/1/2018
12420090301,2,2018,40,143,85,DS1,2/1/2018
12420090301,3,2018,33,116,116,DS1,3/1/2018
12420090301,4,2018,7,49,49,DS1,4/1/2018
12420090301,5,2018,106,356,0,DS1,5/1/2018
12420090301,6,2018,66,229,0,DS1,6/1/2018
12420090301,7,2018,67,227,227,DS1,7/1/2018
12420090301,8,2018,NA,NA,NA,DS1,8/1/2018
12420090301,9,2018,NA,NA,NA,DS1,9/1/2018
12420090301,10,2018,63,217,0,DS1,10/1/2018
12420090301,11,2018,57,202,0,DS1,11/1/2018
12420090301,12,2018,24,95,95,DS1,12/1/2018
12420094749,1,2018,80,384,0,DS1,1/1/2018
12420094749,2,2018,80,345,0,DS1,2/1/2018
12420094749,3,2018,80,350,350,DS1,3/1/2018
12420094749,4,2018,80,299,299,DS1,4/1/2018
12420094749,5,2018,105,298,0,DS1,5/1/2018
12420094749,6,2018,105,302,0,DS1,6/1/2018
12420094749,7,2018,105,315,0,DS1,7/1/2018
12420094749,8,2018,NA,NA,NA,DS1,8/1/2018
12420094749,9,2018,105,315,0,DS1,9/1/2018
12420094749,10,2018,105,320,0,DS1,10/1/2018
12420094749,11,2018,105,351,0,DS1,11/1/2018
12420094749,12,2018,105,329,0,DS1,12/1/2018
12420050714,1,2018,54,329,0,DS1,1/1/2018
12420050714,2,2018,42,226,0,DS1,2/1/2018
12420050714,3,2018,43,233,0,DS1,3/1/2018
12420050714,4,2018,NA,NA,NA,DS1,4/1/2018
12420050714,5,2018,77,452,0,DS1,5/1/2018
12420050714,6,2018,49,338,0,DS1,6/1/2018
12420050714,7,2018,NA,NA,NA,DS1,7/1/2018
12420050714,8,2018,NA,NA,NA,DS1,8/1/2018
12420050714,9,2018,50,355,0,DS1,9/1/2018
12420050714,10,2018,52,368,0,DS1,10/1/2018
12420050714,11,2018,48,359,0,DS1,11/1/2018
12420050714,12,2018,68,443,0,DS1,12/1/2018
12420094821,1,2018,16,91,89,DS1,1/1/2018
12420094821,2,2018,NA,NA,NA,DS1,2/1/2018
12420094821,3,2018,27,134,132,DS1,3/1/2018
12420094821,4,2018,NA,NA,NA,DS1,4/1/2018
12420094821,5,2018,NA,NA,NA,DS1,5/1/2018
12420094821,6,2018,96,433,426,DS1,6/1/2018
12420094821,7,2018,NA,NA,NA,DS1,7/1/2018
12420094821,8,2018,NA,NA,NA,DS1,8/1/2018
12420094821,9,2018,34,239,236,DS1,9/1/2018
12420094821,10,2018,NA,NA,NA,DS1,10/1/2018
12420094821,11,2018,NA,NA,NA,DS1,11/1/2018
12420094821,12,2018,NA,NA,NA,DS1,12/1/2018
12430000548,1,2018,38,155,0,DS1,1/1/2018
12430000548,2,2018,38,157,0,DS1,2/1/2018
12430000548,3,2018,NA,NA,NA,DS1,3/1/2018
12430000548,4,2018,NA,NA,NA,DS1,4/1/2018
12430000548,5,2018,NA,NA,NA,DS1,5/1/2018
12430000548,6,2018,NA,NA,NA,DS1,6/1/2018
12430000548,7,2018,NA,NA,NA,DS1,7/1/2018
12430000548,8,2018,NA,NA,NA,DS1,8/1/2018
12430000548,9,2018,NA,NA,NA,DS1,9/1/2018
12430000548,10,2018,NA,NA,NA,DS1,10/1/2018
12430000548,11,2018,NA,NA,NA,DS1,11/1/2018
12430000548,12,2018,413,1770,0,DS1,12/1/2018
10140007357,1,2018,26,101,0,DS1,1/1/2018
10140007357,2,2018,20,79,0,DS1,2/1/2018
10140007357,3,2018,29,110,110,DS1,3/1/2018
10140007357,4,2018,NA,NA,NA,DS1,4/1/2018
10140007357,5,2018,45,181,181,DS1,5/1/2018
10140007357,6,2018,NA,NA,NA,DS1,6/1/2018
10140007357,7,2018,NA,NA,NA,DS1,7/1/2018
10140007357,8,2018,29,115,0,DS1,8/1/2018
10140007357,9,2018,NA,NA,NA,DS1,9/1/2018
10140007357,10,2018,55,221,0,DS1,10/1/2018
10140007357,11,2018,26,106,106,DS1,11/1/2018
10140007357,12,2018,NA,NA,NA,DS1,12/1/2018
10140008466,1,2018,77,330,330,DS1,1/1/2018
10140008466,2,2018,63,239,0,DS1,2/1/2018
10140008466,3,2018,74,293,0,DS1,3/1/2018
10140008466,4,2018,NA,NA,NA,DS1,4/1/2018
10140008466,5,2018,98,411,0,DS1,5/1/2018
10140008466,6,2018,NA,NA,NA,DS1,6/1/2018
10140008466,7,2018,NA,NA,NA,DS1,7/1/2018
10140008466,8,2018,63,265,0,DS1,8/1/2018
10140008466,9,2018,90,402,0,DS1,9/1/2018
10140008466,10,2018,80,374,374,DS1,10/1/2018
10140008466,11,2018,65,267,0,DS1,11/1/2018
10140008466,12,2018,92,398,0,DS1,12/1/2018
10140010606,1,2018,52,212,0,DS1,1/1/2018
10140010606,2,2018,46,195,0,DS1,2/1/2018
10140010606,3,2018,46,199,0,DS1,3/1/2018
10140010606,4,2018,NA,NA,NA,DS1,4/1/2018
10140010606,5,2018,67,302,0,DS1,5/1/2018
10140010606,6,2018,NA,NA,NA,DS1,6/1/2018
10140010606,7,2018,NA,NA,NA,DS1,7/1/2018
10140010606,8,2018,45,202,0,DS1,8/1/2018
10140010606,9,2018,60,290,0,DS1,9/1/2018
10140010606,10,2018,54,273,0,DS1,10/1/2018
10140010606,11,2018,51,267,0,DS1,11/1/2018
10140010606,12,2018,54,286,0,DS1,12/1/2018
10220031848,1,2018,71,395,0,DS1,1/1/2018
10220031848,2,2018,NA,NA,NA,DS1,2/1/2018
10220031848,3,2018,62,369,0,DS1,3/1/2018
10220031848,4,2018,438,1762,0,DS1,4/1/2018
10220031848,5,2018,20,287,0,DS1,5/1/2018
10220031848,6,2018,NA,NA,NA,DS1,6/1/2018
10220031848,7,2018,30,335,0,DS1,7/1/2018
10220031848,8,2018,5,259,0,DS1,8/1/2018
10220031848,9,2018,20,319,0,DS1,9/1/2018
10220031848,10,2018,NA,NA,NA,DS1,10/1/2018
10220031848,11,2018,NA,NA,NA,DS1,11/1/2018
10220031848,12,2018,22,592,0,DS1,12/1/2018
10220070624,1,2018,31,399,0,DS1,1/1/2018
10220070624,2,2018,17,250,0,DS1,2/1/2018
10220070624,3,2018,14,157,0,DS1,3/1/2018
10220070624,4,2018,NA,NA,NA,DS1,4/1/2018
10220070624,5,2018,32,348,0,DS1,5/1/2018
10220070624,6,2018,18,269,0,DS1,6/1/2018
10220070624,7,2018,NA,NA,NA,DS1,7/1/2018
10220070624,8,2018,NA,NA,NA,DS1,8/1/2018
10220070624,9,2018,41,489,0,DS1,9/1/2018
10220070624,10,2018,19,285,0,DS1,10/1/2018
10220070624,11,2018,17,184,0,DS1,11/1/2018
10220070624,12,2018,16,182,0,DS1,12/1/2018
10220089649,1,2018,193,911,0,DS1,1/1/2018
10220089649,2,2018,0,51,0,DS1,2/1/2018
10220089649,3,2018,0,70,0,DS1,3/1/2018
10220089649,4,2018,NA,NA,NA,DS1,4/1/2018
10220089649,5,2018,NA,NA,NA,DS1,5/1/2018
10220089649,6,2018,NA,NA,NA,DS1,6/1/2018
10220089649,7,2018,NA,NA,NA,DS1,7/1/2018
10220089649,8,2018,200,879,0,DS1,8/1/2018
10220089649,9,2018,NA,NA,NA,DS1,9/1/2018
10220089649,10,2018,NA,NA,NA,DS1,10/1/2018
10220089649,11,2018,NA,NA,NA,DS1,11/1/2018
10220089649,12,2018,NA,NA,NA,DS1,12/1/2018
12420105469,1,2018,0,54,54,DS1,1/1/2018
12420105469,2,2018,0,63,63,DS1,2/1/2018
12420105469,3,2018,0,45,45,DS1,3/1/2018
12420105469,4,2018,0,51,0,DS1,4/1/2018
12420105469,5,2018,NA,NA,NA,DS1,5/1/2018
12420105469,6,2018,0,97,0,DS1,6/1/2018
12420105469,7,2018,763,167,0,DS1,7/1/2018
12420105469,8,2018,NA,NA,NA,DS1,8/1/2018
12420105469,9,2018,NA,NA,NA,DS1,9/1/2018
12420105469,10,2018,384,1386,0,DS1,10/1/2018
12420105469,11,2018,141,529,529,DS1,11/1/2018
12420105469,12,2018,NA,NA,NA,DS1,12/1/2018
12420107928,1,2018,14,53,52,DS1,1/1/2018
12420107928,2,2018,9,66,0,DS1,2/1/2018
12420107928,3,2018,43,144,70,DS1,3/1/2018
12420107928,4,2018,NA,NA,NA,DS1,4/1/2018
12420107928,5,2018,NA,NA,NA,DS1,5/1/2018
12420107928,6,2018,NA,NA,NA,DS1,6/1/2018
12420107928,7,2018,31,256,0,DS1,7/1/2018
12420107928,8,2018,NA,NA,NA,DS1,8/1/2018
12420107928,9,2018,NA,NA,NA,DS1,9/1/2018
12420107928,10,2018,NA,NA,NA,DS1,10/1/2018
12420107928,11,2018,NA,NA,NA,DS1,11/1/2018
12420107928,12,2018,94,489,0,DS1,12/1/2018
12430000281,1,2018,34,167,0,DS1,1/1/2018
12430000281,2,2018,45,244,0,DS1,2/1/2018
12430000281,3,2018,48,261,0,DS1,3/1/2018
12430000281,4,2018,44,226,0,DS1,4/1/2018
12430000281,5,2018,40,203,0,DS1,5/1/2018
12430000281,6,2018,49,286,0,DS1,6/1/2018
12430000281,7,2018,NA,NA,NA,DS1,7/1/2018
12430000281,8,2018,91,508,0,DS1,8/1/2018
12430000281,9,2018,NA,NA,NA,DS1,9/1/2018
12430000281,10,2018,NA,NA,NA,DS1,10/1/2018
12430000281,11,2018,132,689,0,DS1,11/1/2018
12430000281,12,2018,NA,NA,NA,DS1,12/1/2018
12430039712,1,2018,42,167,0,DS1,1/1/2018
12430039712,2,2018,46,182,165,DS1,2/1/2018
12430039712,3,2018,43,170,170,DS1,3/1/2018
12430039712,4,2018,45,197,0,DS1,4/1/2018
12430039712,5,2018,39,162,0,DS1,5/1/2018
12430039712,6,2018,51,220,0,DS1,6/1/2018
12430039712,7,2018,44,187,0,DS1,7/1/2018
12430039712,8,2018,44,190,0,DS1,8/1/2018
12430039712,9,2018,41,179,179,DS1,9/1/2018
