CODE,Date,Log_DMSP,Log_GDP,Log_ELEC,Log_Population,Log_CO2,Poverty,Country,Latitude (average),Longitude (average),Status,Dictator
ECU,1999,7.6,2.98,2.03,16.33,16.87,NA,Ecuador,-2,-77.5,PF,0
ECU,2000,7.82,2.91,2.06,16.35,16.86,64.4,Ecuador,-2,-77.5,PF,0
ECU,2001,7.81,3.2,2.09,16.37,16.97,54.9,Ecuador,-2,-77.5,PF,0
ECU,2002,7.83,3.35,2.11,16.39,17.02,NA,Ecuador,-2,-77.5,PF,0
ECU,2003,7.49,3.48,2.15,16.4,17.09,49.9,Ecuador,-2,-77.5,PF,0
ECU,2004,7.79,3.6,2.35,16.42,17.17,44.6,Ecuador,-2,-77.5,PF,0
ECU,2005,7.69,3.73,2.35,16.44,17.21,42.2,Ecuador,-2,-77.5,PF,0
ECU,2006,7.99,3.85,2.5,16.45,17.18,37.6,Ecuador,-2,-77.5,PF,0
ECU,2007,8.03,3.93,2.63,16.47,17.26,36.7,Ecuador,-2,-77.5,PF,0
ECU,2008,8.01,4.12,2.74,16.49,17.21,35.1,Ecuador,-2,-77.5,PF,0
ECU,2009,8.07,4.14,2.77,16.5,17.36,36,Ecuador,-2,-77.5,PF,0
ECU,2010,8.51,4.24,2.81,16.52,17.35,32.8,Ecuador,-2,-77.5,PF,0
ECU,2011,8.36,4.37,2.89,16.54,17.39,28.6,Ecuador,-2,-77.5,PF,0
ECU,2012,8.62,4.47,2.95,16.55,17.52,27.3,Ecuador,-2,-77.5,PF,0
ECU,2013,8.59,4.55,3,16.57,17.59,25.6,Ecuador,-2,-77.5,PF,0
EGY,1992,9.01,3.73,3.66,17.89,18.21,NA,Egypt,27,30,NF,1
EGY,1993,9.09,3.84,3.76,17.91,18.35,NA,Egypt,27,30,NF,1
EGY,1994,9.47,3.95,3.81,17.93,18.26,NA,Egypt,27,30,NF,1
EGY,1995,9.61,4.1,3.85,17.95,18.38,NA,Egypt,27,30,NF,1
EGY,1996,9.72,4.21,3.87,17.97,18.44,NA,Egypt,27,30,NF,1
EGY,1997,9.36,4.36,3.95,17.99,18.5,NA,Egypt,27,30,NF,1
EGY,1998,9.46,4.44,4.02,18,18.62,NA,Egypt,27,30,NF,1
EGY,1999,9.6,4.51,4.1,18.02,18.65,16.7,Egypt,27,30,NF,1
EGY,2000,10.03,4.6,4.15,18.04,18.77,NA,Egypt,27,30,NF,1
EGY,2001,10.09,4.58,4.22,18.06,18.65,NA,Egypt,27,30,NF,1
EGY,2002,10.21,4.48,4.28,18.08,18.66,NA,Egypt,27,30,NF,1
EGY,2003,9.87,4.42,4.36,18.1,18.81,NA,Egypt,27,30,NF,1
EGY,2004,10.14,4.37,4.42,18.11,18.83,19.6,Egypt,27,30,NF,1
EGY,2005,9.99,4.5,4.49,18.13,18.93,NA,Egypt,27,30,NF,1
EGY,2006,10.23,4.68,4.57,18.15,19,NA,Egypt,27,30,NF,1
EGY,2007,10.36,4.87,4.65,18.17,19.08,NA,Egypt,27,30,NF,1
EGY,2008,10.34,5.09,4.7,18.18,19.1,21.6,Egypt,27,30,NF,1
EGY,2009,10.34,5.24,4.76,18.2,19.1,NA,Egypt,27,30,NF,1
EGY,2010,10.61,5.39,4.81,18.22,19.14,25.2,Egypt,27,30,NF,1
EGY,2011,10.51,5.46,4.9,18.24,19.21,NA,Egypt,27,30,NF,1
EGY,2012,10.55,5.57,4.91,18.27,19.2,NA,Egypt,27,30,NF,1
EGY,2013,10.49,5.61,4.94,18.29,19.18,NA,Egypt,27,30,NF,1
SLV,1992,5.82,1.78,0.55,15.5,15.05,NA,El Salvador,13.8333,-88.9167,F,0
SLV,1993,5.85,1.94,0.71,15.51,15.17,NA,El Salvador,13.8333,-88.9167,F,0
SLV,1994,6.02,2.09,0.88,15.53,15.3,NA,El Salvador,13.8333,-88.9167,F,0
SLV,1995,6.14,2.25,1.03,15.54,15.48,NA,El Salvador,13.8333,-88.9167,F,0
SLV,1996,6.09,2.33,1.06,15.55,15.4,NA,El Salvador,13.8333,-88.9167,F,0
SLV,1997,6.01,2.41,1.14,15.55,15.57,NA,El Salvador,13.8333,-88.9167,F,0
SLV,1998,6.13,2.49,1.18,15.56,15.58,NA,El Salvador,13.8333,-88.9167,F,0
SLV,1999,6.14,2.52,1.24,15.57,15.56,NA,El Salvador,13.8333,-88.9167,F,0
SLV,2000,6.31,2.58,1.4,15.58,15.56,NA,El Salvador,13.8333,-88.9167,F,0
SLV,2001,6.32,2.63,1.37,15.58,15.6,NA,El Salvador,13.8333,-88.9167,F,0
SLV,2002,6.23,2.66,1.34,15.59,15.61,NA,El Salvador,13.8333,-88.9167,F,0
SLV,2003,5.89,2.71,1.39,15.59,15.7,NA,El Salvador,13.8333,-88.9167,F,0
SLV,2004,6.33,2.76,1.39,15.59,15.67,NA,El Salvador,13.8333,-88.9167,F,0
SLV,2005,6.02,2.84,1.5,15.6,15.68,35.2,El Salvador,13.8333,-88.9167,F,0
SLV,2006,6.12,2.92,1.59,15.6,15.74,30.7,El Salvador,13.8333,-88.9167,F,0
SLV,2007,6.36,3,1.67,15.61,15.76,34.6,El Salvador,13.8333,-88.9167,F,0
SLV,2008,6.28,3.06,1.66,15.61,15.69,40,El Salvador,13.8333,-88.9167,F,0
SLV,2009,6.3,3.03,1.66,15.61,15.68,37.8,El Salvador,13.8333,-88.9167,F,0
SLV,2010,6.7,3.06,1.69,15.61,15.66,36.5,El Salvador,13.8333,-88.9167,F,0
SLV,2011,6.44,3.14,1.69,15.62,15.72,40.6,El Salvador,13.8333,-88.9167,F,0
SLV,2012,6.51,3.17,1.73,15.62,15.79,34.5,El Salvador,13.8333,-88.9167,F,0
SLV,2013,6.5,3.19,1.77,15.62,15.67,29.6,El Salvador,13.8333,-88.9167,F,0
GNQ,1992,3.21,-2,-4.09,12.91,12.28,NA,Equatorial Guinea,2,10,NF,1
GNQ,1993,3.87,-1.99,-4.09,12.94,11.54,NA,Equatorial Guinea,2,10,NF,1
GNQ,1994,4.04,-2.29,-4.09,12.98,10.51,NA,Equatorial Guinea,2,10,NF,1
GNQ,1995,4.12,-1.95,-4.04,13.01,11.79,NA,Equatorial Guinea,2,10,NF,1
GNQ,1996,4.13,-1.46,-4.04,13.05,11.67,NA,Equatorial Guinea,2,10,NF,1
GNQ,1997,3.63,-0.82,-3.98,13.08,12.59,NA,Equatorial Guinea,2,10,NF,1
GNQ,1998,3.81,-0.99,-3.94,13.11,12.04,NA,Equatorial Guinea,2,10,NF,1
GNQ,1999,3.79,-0.48,-3.94,13.15,13.07,NA,Equatorial Guinea,2,10,NF,1
GNQ,2000,4.04,0.04,-3.24,13.18,13.03,NA,Equatorial Guinea,2,10,NF,1
GNQ,2001,3.75,0.38,-2.99,13.22,14.95,NA,Equatorial Guinea,2,10,NF,1
GNQ,2002,3.41,0.59,-2.87,13.25,15.42,NA,Equatorial Guinea,2,10,NF,1
GNQ,2003,3.14,0.91,-2.65,13.28,15.61,NA,Equatorial Guinea,2,10,NF,1
GNQ,2004,3.16,1.48,-2.6,13.31,15.47,NA,Equatorial Guinea,2,10,NF,1
GNQ,2005,1.9,2.11,-2.54,13.35,15.37,NA,Equatorial Guinea,2,10,NF,1
GNQ,2006,2.75,2.09,-2.48,13.38,15.37,76.8,Equatorial Guinea,2,10,NF,1
GNQ,2007,3.31,2.32,-2.44,13.41,15.38,NA,Equatorial Guinea,2,10,NF,1
GNQ,2008,3.57,2.74,-2.44,13.44,15.32,NA,Equatorial Guinea,2,10,NF,1
GNQ,2009,4.01,2.24,-2.44,13.47,15.35,NA,Equatorial Guinea,2,10,NF,1
GNQ,2010,4.77,2.45,-2.41,13.5,15.36,NA,Equatorial Guinea,2,10,NF,1
GNQ,2011,4.97,2.76,-2.41,13.53,15.72,NA,Equatorial Guinea,2,10,NF,1
GNQ,2012,4.91,2.8,-2.38,13.56,15.58,NA,Equatorial Guinea,2,10,NF,1
GNQ,2013,5.14,2.75,-2.46,13.59,15.5,NA,Equatorial Guinea,2,10,NF,1
ERI,1992,3.16,-0.74,NA,14.97,NA,NA,Eritrea,15,39,NF,1
ERI,1993,3.02,-0.76,NA,14.96,NA,69,Eritrea,15,39,NF,1
ERI,1994,3.62,-0.63,-2.03,14.96,12.32,NA,Eritrea,15,39,NF,1
ERI,1995,3.75,-0.55,-1.98,14.97,12.59,NA,Eritrea,15,39,NF,1
ERI,1996,3.77,-0.37,-1.85,14.98,12.74,NA,Eritrea,15,39,NF,1
ERI,1997,3.65,-0.38,-1.9,15,13.18,NA,Eritrea,15,39,NF,1
ERI,1998,3.57,-0.29,-1.88,15.02,13.29,NA,Eritrea,15,39,NF,1
ERI,1999,3.48,-0.37,-1.81,15.05,13.34,NA,Eritrea,15,39,NF,1
ERI,2000,3.67,-0.35,-1.84,15.08,13.32,NA,Eritrea,15,39,NF,1
ERI,2001,3.74,-0.28,-1.71,15.11,13.35,NA,Eritrea,15,39,NF,1
ERI,2002,3.7,-0.32,-1.61,15.15,13.31,NA,Eritrea,15,39,NF,1
ERI,2003,3.41,-0.14,-1.53,15.18,13.5,NA,Eritrea,15,39,NF,1
ERI,2004,3.66,0.1,-1.52,15.22,13.55,NA,Eritrea,15,39,NF,1
ERI,2005,3.59,0.09,-1.49,15.25,13.55,NA,Eritrea,15,39,NF,1
ERI,2006,3.58,0.19,-1.53,15.28,13.24,NA,Eritrea,15,39,NF,1
ERI,2007,3.69,0.28,-1.48,15.3,13.27,NA,Eritrea,15,39,NF,1
ERI,2008,3.74,0.32,-1.49,15.32,12.93,NA,Eritrea,15,39,NF,1
ERI,2009,3.66,0.62,-1.42,15.34,13.15,NA,Eritrea,15,39,NF,1
ERI,2010,4.03,0.75,-1.37,15.36,13.15,NA,Eritrea,15,39,NF,1
ERI,2011,3.78,0.96,-1.31,15.38,13.16,NA,Eritrea,15,39,NF,1
ERI,2012,3.68,1.13,-1.26,15.4,13.4,NA,Eritrea,15,39,NF,1
ERI,2013,3.58,1.24,-1.24,NA,13.41,NA,Eritrea,15,39,NF,1
EST,1992,6.11,NA,1.92,14.24,16.95,NA,Estonia,59,26,F,0
EST,1993,6.13,NA,1.75,14.22,16.75,NA,Estonia,59,26,F,0
EST,1994,5.56,NA,1.78,14.2,16.72,NA,Estonia,59,26,F,0
EST,1995,6.53,1.47,1.72,14.18,16.64,NA,Estonia,59,26,F,0
EST,1996,6.36,1.56,1.78,14.16,16.75,NA,Estonia,59,26,F,0
EST,1997,6.55,1.62,1.83,14.15,16.73,NA,Estonia,59,26,F,0
EST,1998,6.65,1.72,1.8,14.14,16.62,NA,Estonia,59,26,F,0
EST,1999,6.42,1.74,1.74,14.14,16.54,NA,Estonia,59,26,F,0
EST,2000,6.62,1.74,1.77,14.15,16.54,NA,Estonia,59,26,F,0
EST,2001,6.75,1.83,1.76,14.14,16.56,NA,Estonia,59,26,F,0
EST,2003,6.26,2.28,1.88,14.13,16.65,20.2,Estonia,59,26,F,0
EST,2004,6.22,2.49,1.91,14.12,16.66,18.3,Estonia,59,26,F,0
EST,2005,6.49,2.64,1.93,14.12,16.64,18.3,Estonia,59,26,F,0
EST,2006,6.53,2.83,1.99,14.11,16.6,19.4,Estonia,59,26,F,0
EST,2007,6.61,3.1,2.04,14.11,16.75,19.5,Estonia,59,26,F,0
EST,2008,6.77,3.19,2.07,14.11,16.68,19.7,Estonia,59,26,F,0
EST,2009,6.82,2.98,2.01,14.1,16.51,15.8,Estonia,59,26,F,0
EST,2010,7.82,2.97,2.07,14.1,16.72,17.5,Estonia,59,26,F,0
EST,2011,6.95,3.13,2.04,14.1,16.74,17.5,Estonia,59,26,F,0
EST,2012,7.47,3.12,2.11,14.1,16.68,18.6,Estonia,59,26,F,0
EST,2013,7.24,3.21,2.09,14.09,16.81,21.8,Estonia,59,26,F,0
ETH,1992,4.75,2.35,0.09,17.76,14.9,NA,Ethiopia,8,38,NF,1
ETH,1993,4.79,2.18,0.26,17.79,14.92,NA,Ethiopia,8,38,NF,1
ETH,1994,5.16,1.94,0.25,17.83,14.9,NA,Ethiopia,8,38,NF,1
ETH,1995,5.11,2.04,0.26,17.86,14.58,45.5,Ethiopia,8,38,NF,1
ETH,1996,5.11,2.15,0.32,17.89,15.14,NA,Ethiopia,8,38,NF,1
ETH,1997,4.86,2.15,0.36,17.92,15.27,NA,Ethiopia,8,38,NF,1
ETH,1998,4.86,2.06,0.38,17.95,15.43,NA,Ethiopia,8,38,NF,1
ETH,1999,4.91,2.04,0.38,17.98,15.44,44.2,Ethiopia,8,38,NF,1
ETH,2000,5.15,2.11,0.4,18.01,15.58,NA,Ethiopia,8,38,NF,1
ETH,2001,5.22,2.11,0.58,18.04,15.28,NA,Ethiopia,8,38,NF,1
ETH,2002,5.43,2.06,0.6,18.07,15.32,NA,Ethiopia,8,38,NF,1
ETH,2003,5.21,2.15,0.71,18.1,15.41,NA,Ethiopia,8,38,NF,1
ETH,2004,5.53,2.32,0.81,18.13,15.47,38.9,Ethiopia,8,38,NF,1
ETH,2005,5.42,2.52,0.93,18.15,15.44,NA,Ethiopia,8,38,NF,1
ETH,2006,5.63,2.73,1.07,18.18,15.51,NA,Ethiopia,8,38,NF,1
ETH,2007,5.82,2.98,1.15,18.21,15.59,NA,Ethiopia,8,38,NF,1
ETH,2008,5.71,3.3,1.21,18.24,15.67,NA,Ethiopia,8,38,NF,1
ETH,2009,5.58,3.48,1.26,18.26,15.7,NA,Ethiopia,8,38,NF,1
ETH,2010,6.07,3.4,1.49,18.29,15.71,29.6,Ethiopia,8,38,NF,1
ETH,2011,6.02,3.46,1.6,18.31,15.84,NA,Ethiopia,8,38,NF,1
ETH,2012,6.2,3.77,1.65,18.34,15.96,NA,Ethiopia,8,38,NF,1
ETH,2013,6.2,3.86,1.8,18.36,16.18,NA,Ethiopia,8,38,NF,1
FJI,1992,1.13,0.43,-0.8,13.52,13.49,NA,Fiji,-18,175,PF,0
FJI,1993,1.74,0.49,-0.78,13.53,13.54,NA,Fiji,-18,175,PF,0
FJI,1994,2.78,0.6,-0.71,13.55,13.61,NA,Fiji,-18,175,PF,0
FJI,1995,2.32,0.68,-0.66,13.56,13.68,NA,Fiji,-18,175,PF,0
FJI,1996,2.6,0.76,-0.66,13.57,13.7,NA,Fiji,-18,175,PF,0
FJI,1997,-0.05,0.74,-0.65,13.58,13.51,NA,Fiji,-18,175,PF,0
FJI,1998,1.56,0.5,-0.66,13.59,13.46,NA,Fiji,-18,175,PF,0
FJI,1999,0.51,0.66,-0.58,13.6,13.6,NA,Fiji,-18,175,PF,0
FJI,2000,2.14,0.52,-0.66,13.61,13.67,NA,Fiji,-18,175,PF,0
FJI,2001,1.99,0.51,-0.56,13.61,13.92,NA,Fiji,-18,175,PF,0
FJI,2002,1.05,0.61,-0.54,13.61,13.64,39.8,Fiji,-18,175,PF,0
FJI,2003,NA,0.84,-0.5,13.61,13.67,NA,Fiji,-18,175,PF,0
FJI,2004,1.2,1,-0.47,13.62,13.94,NA,Fiji,-18,175,PF,0
FJI,2005,0.35,1.1,-0.42,13.62,14.13,NA,Fiji,-18,175,PF,0
FJI,2006,1.5,1.13,-0.35,13.63,14.12,NA,Fiji,-18,175,PF,0
FJI,2007,1.56,1.23,-0.3,13.63,14,NA,Fiji,-18,175,PF,0
FJI,2008,1.33,1.26,-0.29,13.64,13.89,35.2,Fiji,-18,175,PF,0
FJI,2009,0.64,1.05,-0.28,13.66,13.65,NA,Fiji,-18,175,PF,0
FJI,2010,3.47,1.14,-0.21,13.66,14.07,NA,Fiji,-18,175,PF,0
FJI,2011,1.56,1.29,-0.25,13.67,14.03,NA,Fiji,-18,175,PF,0
FJI,2012,2.11,1.35,-0.25,13.68,14.28,NA,Fiji,-18,175,PF,0
FJI,2013,2.03,1.35,-0.23,13.69,14.35,NA,Fiji,-18,175,PF,0
FIN,1992,8.95,4.72,4.11,15.43,17.68,NA,Finland,64,26,F,0
FIN,1993,9.12,4.49,4.15,15.44,17.74,NA,Finland,64,26,F,0
FIN,1994,9.08,4.64,4.2,15.44,17.86,NA,Finland,64,26,F,0
FIN,1995,9.62,4.9,4.18,15.45,17.78,NA,Finland,64,26,F,0
FIN,1996,9.21,4.88,4.21,15.45,17.93,NA,Finland,64,26,F,0
FIN,1997,9.2,4.84,4.26,15.45,17.91,NA,Finland,64,26,F,0
FIN,1998,9.4,4.9,4.3,15.46,17.86,NA,Finland,64,26,F,0
FIN,1999,9.53,4.91,4.32,15.46,17.83,NA,Finland,64,26,F,0
FIN,2000,9.42,4.83,4.33,15.46,17.77,NA,Finland,64,26,F,0
FIN,2001,9.63,4.86,4.36,15.46,17.86,NA,Finland,64,26,F,0
FIN,2003,9.04,5.14,4.4,15.47,18.05,NA,Finland,64,26,F,0
FIN,2004,8.92,5.28,4.43,15.47,18.02,NA,Finland,64,26,F,0
FIN,2005,8.81,5.32,4.4,15.47,17.82,NA,Finland,64,26,F,0
FIN,2006,8.97,5.38,4.47,15.48,18.01,NA,Finland,64,26,F,0
FIN,2007,9.03,5.54,4.47,15.48,17.97,NA,Finland,64,26,F,0
FIN,2008,9.23,5.65,4.43,15.49,17.85,NA,Finland,64,26,F,0
FIN,2009,9.23,5.53,4.36,15.49,17.79,NA,Finland,64,26,F,0
FIN,2010,10.01,5.51,4.44,15.5,17.94,NA,Finland,64,26,F,0
FIN,2011,9.28,5.61,4.39,15.5,17.82,NA,Finland,64,26,F,0
FIN,2012,9.79,5.54,4.41,15.5,17.7,NA,Finland,64,26,F,0
FIN,2013,9.68,5.59,4.4,15.51,17.65,NA,Finland,64,26,F,0
FRA,1992,10.17,7.25,5.87,17.89,19.72,NA,France,46,2,F,0
FRA,1993,10.16,7.19,5.88,17.89,19.7,NA,France,46,2,F,0
FRA,1994,10.38,7.25,5.9,17.9,19.64,NA,France,46,2,F,0
FRA,1995,10.48,7.38,5.91,17.9,19.67,NA,France,46,2,F,0
FRA,1996,10.41,7.39,5.95,17.91,19.74,NA,France,46,2,F,0
FRA,1997,10.29,7.29,5.94,17.91,19.68,NA,France,46,2,F,0
FRA,1998,10.3,7.32,5.97,17.91,19.76,NA,France,46,2,F,0
FRA,1999,10.29,7.31,5.99,17.92,19.74,NA,France,46,2,F,0
FRA,2000,10.55,7.22,6.02,17.92,19.71,NA,France,46,2,F,0
FRA,2001,10.55,7.23,6.04,17.93,19.76,NA,France,46,2,F,0
FRA,2002,10.55,7.31,6.04,17.94,19.75,NA,France,46,2,F,0
FRA,2003,10.2,7.52,6.08,17.95,19.77,NA,France,46,2,F,0
FRA,2004,10.31,7.66,6.1,17.95,19.78,NA,France,46,2,F,0
FRA,2005,10.26,7.7,6.11,17.96,19.78,NA,France,46,2,F,0
FRA,2006,10.4,7.75,6.1,17.97,19.76,NA,France,46,2,F,0
FRA,2007,10.56,7.89,6.11,17.97,19.74,NA,France,46,2,F,0
FRA,2008,10.54,7.98,6.14,17.98,19.73,NA,France,46,2,F,0
FRA,2009,10.49,7.9,6.1,17.99,19.69,NA,France,46,2,F,0
FRA,2010,11.09,7.88,6.16,17.99,19.69,NA,France,46,2,F,0
FRA,2011,10.66,7.96,6.09,18,19.64,NA,France,46,2,F,0
FRA,2012,10.79,7.9,6.11,18,19.62,NA,France,46,2,F,0
FRA,2013,10.73,7.94,6.12,18,19.62,NA,France,46,2,F,0
GAB,1992,6.12,1.72,-0.08,13.82,14.57,NA,Gabon,-1,11.75,NF,1
GAB,1993,6.13,1.48,-0.04,13.85,15,NA,Gabon,-1,11.75,NF,1
GAB,1994,6.1,1.43,-0.2,13.87,15.02,NA,Gabon,-1,11.75,NF,1
GAB,1995,6.24,1.6,-0.13,13.9,15.17,NA,Gabon,-1,11.75,NF,1
GAB,1996,6.21,1.74,-0.09,13.92,15.08,NA,Gabon,-1,11.75,NF,1
GAB,1997,6.03,1.67,-0.04,13.95,15.08,NA,Gabon,-1,11.75,NF,1
GAB,1998,6.37,1.5,0.01,13.98,14.31,NA,Gabon,-1,11.75,NF,1
GAB,1999,6.38,1.54,0.04,14,14.18,NA,Gabon,-1,11.75,NF,1
GAB,2000,6.66,1.62,0.04,14.02,13.87,NA,Gabon,-1,11.75,NF,1
GAB,2001,6.77,1.55,0.09,14.05,14.39,NA,Gabon,-1,11.75,NF,1
GAB,2002,6.72,1.6,0.15,14.07,14.39,NA,Gabon,-1,11.75,NF,1
GAB,2003,6.57,1.8,0.18,14.09,14.18,NA,Gabon,-1,11.75,NF,1
GAB,2004,6.66,1.97,0.19,14.11,14.43,NA,Gabon,-1,11.75,NF,1
GAB,2005,6.32,2.16,0.2,14.14,14.59,32.7,Gabon,-1,11.75,NF,1
GAB,2006,6.3,2.26,0.26,14.16,14.55,NA,Gabon,-1,11.75,NF,1
GAB,2007,6.3,2.45,0.32,14.18,14.5,NA,Gabon,-1,11.75,NF,1
GAB,2008,6.4,2.75,0.37,14.2,14.54,NA,Gabon,-1,11.75,NF,1
GAB,2009,6.37,2.49,0.36,14.23,14.58,NA,Gabon,-1,11.75,NF,1
GAB,2010,6.7,2.68,0.42,14.25,14.62,NA,Gabon,-1,11.75,NF,1
GAB,2011,6.39,2.93,0.46,14.27,14.62,NA,Gabon,-1,11.75,NF,1
GAB,2012,6.64,2.88,0.52,14.29,15.34,NA,Gabon,-1,11.75,NF,1
GAB,2013,6.44,2.96,0.63,14.32,15.37,NA,Gabon,-1,11.75,NF,1
GEO,1992,5.72,1.31,2.31,15.4,16.55,NA,Georgia,42,43.5,PF,0
GEO,1993,5.48,0.99,2.13,15.41,16.11,NA,Georgia,42,43.5,PF,0
GEO,1994,4.93,0.92,2.04,15.4,15.62,NA,Georgia,42,43.5,PF,0
GEO,1995,4.4,0.99,1.71,15.37,14.65,NA,Georgia,42,43.5,PF,0
GEO,1996,3.98,1.13,1.66,15.35,15.22,NA,Georgia,42,43.5,PF,0
GEO,1997,4.16,1.26,1.74,15.33,15.31,NA,Georgia,42,43.5,PF,0
GEO,1998,4.43,1.28,1.9,15.32,15.42,NA,Georgia,42,43.5,PF,0
GEO,1999,4.46,1.03,1.9,15.31,15.28,NA,Georgia,42,43.5,PF,0
GEO,2000,4.86,1.12,1.84,15.3,15.33,NA,Georgia,42,43.5,PF,0
GEO,2001,4.85,1.17,1.83,15.29,15.14,NA,Georgia,42,43.5,PF,0
GEO,2002,5.17,1.22,1.86,15.29,15.04,NA,Georgia,42,43.5,PF,0
GEO,2003,4.72,1.38,1.92,15.28,15.14,NA,Georgia,42,43.5,PF,0
GEO,2004,5.11,1.63,1.95,15.28,15.28,NA,Georgia,42,43.5,PF,0
GEO,2005,4.96,1.86,2,15.29,15.44,NA,Georgia,42,43.5,PF,0
GEO,2006,5.5,2.05,1.9,15.3,15.63,NA,Georgia,42,43.5,PF,0
GEO,2007,5.95,2.32,1.93,15.29,15.68,20.1,Georgia,42,43.5,PF,0
GEO,2008,6.2,2.55,1.96,15.29,15.67,17.7,Georgia,42,43.5,PF,0
GEO,2009,6.04,2.38,1.92,15.3,15.65,17.4,Georgia,42,43.5,PF,0
GEO,2010,6.58,2.45,2.03,15.31,15.69,20.9,Georgia,42,43.5,PF,0
GEO,2011,6.47,2.67,2.13,15.32,15.89,17.7,Georgia,42,43.5,PF,0
GEO,2012,6.74,2.76,2.14,15.32,15.81,14.8,Georgia,42,43.5,PF,0
GEO,2013,6.73,2.78,2.21,15.14,15.83,NA,Georgia,42,43.5,PF,0
DEU,1992,10.08,7.66,6.19,18.21,20.61,NA,Germany,51,9,F,0
DEU,1993,9.9,7.63,6.17,18.21,20.59,NA,Germany,51,9,F,0
DEU,1994,10.23,7.7,6.16,18.22,20.58,NA,Germany,51,9,F,0
DEU,1995,10.36,7.86,6.18,18.22,20.58,NA,Germany,51,9,F,0
DEU,1996,10.28,7.82,6.19,18.22,20.61,NA,Germany,51,9,F,0
DEU,1997,10.03,7.7,6.2,18.22,20.58,NA,Germany,51,9,F,0
DEU,1998,10.23,7.71,6.21,18.22,20.57,NA,Germany,51,9,F,0
DEU,1999,10.14,7.69,6.21,18.22,20.53,NA,Germany,51,9,F,0
DEU,2000,10.32,7.57,6.23,18.22,20.54,NA,Germany,51,9,F,0
DEU,2001,10.37,7.57,6.25,18.23,20.57,NA,Germany,51,9,F,0
DEU,2002,10.35,7.64,6.28,18.23,20.54,NA,Germany,51,9,F,0
DEU,2003,9.83,7.82,6.3,18.23,20.53,NA,Germany,51,9,F,0
DEU,2004,10,7.94,6.31,18.23,20.52,NA,Germany,51,9,F,0
DEU,2005,9.98,7.96,6.3,18.23,20.5,NA,Germany,51,9,F,0
DEU,2006,10.06,8.01,6.31,18.23,20.51,NA,Germany,51,9,F,0
DEU,2007,10.2,8.14,6.31,18.23,20.48,NA,Germany,51,9,F,0
DEU,2008,10.26,8.23,6.3,18.22,20.48,NA,Germany,51,9,F,0
DEU,2009,10.25,8.14,6.25,18.22,20.4,NA,Germany,51,9,F,0
DEU,2010,11.27,8.14,6.3,18.22,20.44,NA,Germany,51,9,F,0
DEU,2011,10.46,8.23,6.3,18.22,20.41,NA,Germany,51,9,F,0
DEU,2012,10.68,8.17,6.29,18.2,20.42,NA,Germany,51,9,F,0
DEU,2013,10.45,8.22,6.3,18.22,20.45,NA,Germany,51,9,F,0
GHA,1992,6.25,1.86,1.8,16.55,15.23,NA,Ghana,8,-2,F,0
GHA,1993,6.33,1.79,1.76,16.58,15.36,NA,Ghana,8,-2,F,0
GHA,1994,6.56,1.69,1.72,16.61,15.44,NA,Ghana,8,-2,F,0
GHA,1995,6.7,1.87,1.73,16.63,15.51,NA,Ghana,8,-2,F,0
GHA,1996,6.72,1.94,1.81,16.66,15.57,NA,Ghana,8,-2,F,0
GHA,1997,6.51,1.93,1.83,16.68,15.67,NA,Ghana,8,-2,F,0
GHA,1998,6.32,2.01,1.63,16.7,15.67,NA,Ghana,8,-2,F,0
GHA,1999,6.61,2.04,1.74,16.73,15.69,NA,Ghana,8,-2,F,0
GHA,2000,6.83,1.61,1.79,16.75,15.65,NA,Ghana,8,-2,F,0
GHA,2001,6.8,1.67,1.87,16.78,15.75,NA,Ghana,8,-2,F,0
GHA,2002,6.86,1.82,1.78,16.8,15.82,NA,Ghana,8,-2,F,0
GHA,2003,6.57,2.03,1.5,16.83,15.85,NA,Ghana,8,-2,F,0
GHA,2004,6.68,2.18,1.5,16.85,15.81,NA,Ghana,8,-2,F,0
GHA,2005,6.51,2.37,1.64,16.88,15.76,31.9,Ghana,8,-2,F,0
GHA,2006,6.7,3.02,1.85,16.9,16.05,NA,Ghana,8,-2,F,0
GHA,2007,6.74,3.21,1.67,16.93,16.1,NA,Ghana,8,-2,F,0
GHA,2008,6.86,3.35,1.79,16.96,16.03,NA,Ghana,8,-2,F,0
GHA,2009,6.85,3.26,1.81,16.98,15.86,NA,Ghana,8,-2,F,0
GHA,2010,7.3,3.47,1.89,17.01,16.13,NA,Ghana,8,-2,F,0
GHA,2011,7.18,3.68,2.04,17.03,16.13,NA,Ghana,8,-2,F,0
GHA,2012,7.38,3.73,2.14,17.06,16.29,24.2,Ghana,8,-2,F,0
GHA,2013,7.43,3.87,2.27,17.08,16.5,NA,Ghana,8,-2,F,0
GRC,1992,7.58,4.76,3.5,16.15,18.14,NA,Greece,39,22,F,0
GRC,1993,7.62,4.69,3.52,16.16,18.14,NA,Greece,39,22,F,0
GRC,1994,8.1,4.76,3.56,16.17,18.17,NA,Greece,39,22,F,0
GRC,1995,7.99,4.92,3.6,16.18,18.18,NA,Greece,39,22,F,0
GRC,1996,7.9,4.99,3.64,16.19,18.2,NA,Greece,39,22,F,0
GRC,1997,7.65,4.97,3.68,16.19,18.24,NA,Greece,39,22,F,0
GRC,1998,7.84,4.98,3.74,16.2,18.29,NA,Greece,39,22,F,0
